airconditioningtypeid,basementsqft,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,calculatedfinishedsquarefeet,finishedsquarefeet12,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,propertycountylandusecode,propertylandusetypeid,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,threequarterbathnbr,unitcnt,yearbuilt,numberofstories,assessmentyear,taxdelinquencyflag,censustractandblock,taxvaluedollarcnt
0.0,0.0,2.0,3.0,8.0,2.0,2317.0,2317.0,0.0,2.0,0.0,0.0,0,2.0,34100849.0,-118361007.0,8190.0,1.0,1,261.0,12447.0,3101.0,32059.0,96027.0,0.0,0.0,1.0,1935.0,1.0,2016.0,0,60371898003000.0,1077046.0
13.0,0.0,2.5,3.0,8.0,2.5,1656.0,1656.0,0.0,2.0,2.0,420.0,0,2.0,33698057.0,-117949563.0,1894.0,0.0,41,261.0,8384.0,1286.0,27080.0,97008.0,7.0,1.0,2.0,1969.0,2.0,2016.0,0,60590992302032.0,355656.0
0.0,0.0,2.5,2.0,8.0,2.5,1843.0,1843.0,0.0,2.0,2.0,0.0,0,2.0,33653115.0,-117989727.0,7260.0,0.0,32,266.0,25218.0,1286.0,27080.0,96966.0,0.0,1.0,1.0,2005.0,1.0,2016.0,0,60590993071012.0,647317.0
0.0,0.0,2.0,3.0,8.0,2.0,1992.0,1992.0,0.0,2.0,2.0,440.0,0,2.0,33698984.0,-117893605.0,2199.0,0.0,41,261.0,47568.0,1286.0,27080.0,97004.0,8.0,0.0,2.0,1974.0,2.0,2016.0,0,60590741073019.0,342308.0
0.0,0.0,3.0,4.0,8.0,3.0,2897.0,2897.0,0.0,3.0,2.0,506.0,0,2.0,33572006.0,-117667708.0,7800.0,1.0,41,261.0,12773.0,1286.0,27080.0,96995.0,9.0,0.0,2.0,1969.0,2.0,2016.0,0,60590320132000.0,631304.0
1.0,0.0,2.0,2.0,8.0,2.0,1310.0,1310.0,0.0,2.0,0.0,0.0,0,2.0,34208000.0,-118603000.0,26575.0,0.0,8,266.0,12447.0,3101.0,30731.0,96338.0,0.0,0.0,1.0,2006.0,1.0,2016.0,0,60371345221004.0,286000.0
0.0,0.0,2.0,2.0,6.0,2.0,1419.0,1419.0,0.0,2.0,0.0,0.0,0,2.0,34135284.0,-118176116.0,9203.0,0.0,0,261.0,47019.0,3101.0,275411.0,96293.0,0.0,0.0,1.0,1939.0,1.0,2016.0,0,60374638002004.0,1008142.0
1.0,0.0,1.0,3.0,6.0,1.0,1413.0,1413.0,0.0,1.0,0.0,0.0,0,2.0,33920993.0,-118016774.0,5979.0,0.0,0,261.0,5465.0,3101.0,27080.0,96190.0,0.0,0.0,1.0,1955.0,1.0,2016.0,0,60375036013006.0,127883.0
0.0,0.0,3.0,4.0,8.0,3.0,1996.0,1996.0,0.0,3.0,0.0,0.0,0,2.0,33989177.0,-117887078.0,6655.0,0.0,0,261.0,22827.0,3101.0,27080.0,96492.0,0.0,0.0,1.0,1965.0,1.0,2016.0,0,60374082122056.0,328194.0
0.0,0.0,2.0,2.0,8.0,2.0,1192.0,1192.0,0.0,2.0,2.0,490.0,0,2.0,33697300.0,-117893356.0,2879.0,0.0,41,261.0,47568.0,1286.0,27080.0,97004.0,5.0,0.0,1.0,1973.0,1.0,2016.0,0,60590741073016.0,362556.0
0.0,0.0,1.0,2.0,8.0,1.0,873.0,873.0,0.0,1.0,1.0,0.0,0,2.0,33682800.0,-117998000.0,7260.0,0.0,42,266.0,25218.0,1286.0,27080.0,96966.0,0.0,0.0,1.0,1984.0,1.0,2016.0,0,60590993093028.0,467000.0
0.0,0.0,3.0,4.0,8.0,3.0,3324.0,3324.0,2.0,3.0,2.0,441.0,0,2.0,33786409.0,-118080708.0,7700.0,1.0,41,261.0,46314.0,1286.0,27080.0,96218.0,7.0,0.0,1.0,1994.0,1.0,2016.0,0,60591100074011.0,1468483.0
1.0,0.0,3.0,4.0,8.0,3.0,2068.0,2068.0,0.0,3.0,0.0,0.0,0,2.0,34549677.0,-118051683.0,8433.0,0.0,0,261.0,40227.0,3101.0,27080.0,97330.0,0.0,0.0,1.0,1996.0,1.0,2016.0,0,60379107121014.0,220213.0
0.0,0.0,3.5,4.0,8.0,3.5,3825.0,3825.0,1.0,3.0,2.0,608.0,0,2.0,34159466.0,-118980729.0,17323.0,0.0,34,261.0,34278.0,2061.0,46736.0,96351.0,10.0,1.0,1.0,1999.0,1.0,2016.0,0,61110058012019.0,899527.0
0.0,0.0,2.0,3.0,8.0,2.0,1988.0,1988.0,0.0,2.0,0.0,0.0,0,2.0,34046892.0,-118435756.0,6761.0,0.0,0,261.0,12447.0,3101.0,118887.0,96006.0,0.0,0.0,1.0,1932.0,1.0,2016.0,0,60372672002005.0,704537.0
0.0,0.0,2.0,4.0,8.0,2.0,1459.0,1459.0,0.0,2.0,2.0,477.0,0,2.0,33719990.0,-117906881.0,6000.0,0.0,41,261.0,47568.0,1286.0,268055.0,97004.0,7.0,0.0,1.0,1962.0,1.0,2016.0,1,60590741081008.0,59889.0
1.0,0.0,2.0,3.0,6.0,2.0,1521.0,1521.0,0.0,2.0,0.0,0.0,0,2.0,34679339.0,-118111205.0,6291.0,0.0,0,261.0,5534.0,3101.0,27080.0,97318.0,0.0,0.0,1.0,1986.0,1.0,2016.0,0,60379005052003.0,77772.0
1.0,0.0,3.0,5.0,8.0,3.0,2727.0,2727.0,0.0,3.0,0.0,0.0,0,2.0,34265984.0,-118546018.0,9108.0,1.0,1,261.0,12447.0,3101.0,33183.0,96356.0,0.0,0.0,1.0,1965.0,1.0,2016.0,0,60371112042017.0,169797.0
1.0,0.0,3.0,1.0,7.0,3.0,1395.0,1395.0,0.0,3.0,0.0,0.0,0,2.0,34050300.0,-118415000.0,13007.0,0.0,8,266.0,12447.0,3101.0,114246.0,96045.0,0.0,0.0,1.0,1974.0,1.0,2016.0,0,60372679023002.0,595000.0
1.0,0.0,3.0,3.0,6.0,3.0,1960.0,1960.0,0.0,3.0,0.0,0.0,0,2.0,34196580.0,-118432200.0,9446.0,1.0,1,261.0,12447.0,3101.0,41466.0,96414.0,0.0,0.0,1.0,1949.0,1.0,2016.0,0,60371279201002.0,244453.0
0.0,0.0,2.0,5.0,6.0,2.0,1939.0,1939.0,0.0,2.0,0.0,0.0,0,7.0,33864249.0,-118343211.0,6460.0,0.0,0,261.0,54722.0,3101.0,274750.0,96162.0,0.0,0.0,1.0,1954.0,1.0,2016.0,0,60376503004011.0,646917.0
1.0,0.0,2.0,2.0,7.0,2.0,1234.0,1234.0,0.0,2.0,0.0,0.0,0,2.0,34150700.0,-118363000.0,15030.0,0.0,8,266.0,12447.0,3101.0,27431.0,96447.0,0.0,0.0,1.0,2002.0,1.0,2016.0,0,60371431003006.0,506000.0
0.0,0.0,1.0,1.0,6.0,1.0,642.0,642.0,0.0,1.0,0.0,0.0,0,7.0,34091900.0,-118385000.0,13511.0,0.0,10,266.0,48424.0,3101.0,27080.0,96050.0,0.0,0.0,1.0,1956.0,1.0,2016.0,0,60377005012001.0,235845.0
1.0,0.0,3.0,4.0,8.0,3.0,1717.0,1717.0,0.0,3.0,0.0,0.0,0,2.0,34218400.0,-118535000.0,266667.0,1.0,8,266.0,12447.0,3101.0,40548.0,96364.0,0.0,0.0,1.0,1969.0,1.0,2016.0,0,60371314001011.0,185649.0
1.0,0.0,3.0,3.0,6.0,3.0,2012.0,2012.0,0.0,3.0,0.0,0.0,0,2.0,34183900.0,-118657000.0,57298.0,1.0,8,266.0,12447.0,3101.0,48570.0,96389.0,0.0,0.0,1.0,1985.0,1.0,2016.0,0,60371352035012.0,78893.0
0.0,0.0,2.0,4.0,4.0,2.0,1661.0,1661.0,0.0,2.0,0.0,0.0,0,7.0,33808288.0,-118195294.0,6501.0,0.0,0,261.0,46298.0,3101.0,276157.0,96240.0,0.0,0.0,1.0,1928.0,1.0,2016.0,0,60375722024014.0,491877.0
1.0,0.0,2.0,3.0,8.0,2.0,1541.0,1541.0,0.0,2.0,0.0,0.0,0,2.0,34581490.0,-118155639.0,16152.0,0.0,0,261.0,40227.0,3101.0,27080.0,97329.0,0.0,0.0,1.0,2009.0,1.0,2016.0,0,60379104011018.0,252000.0
0.0,0.0,1.0,2.0,8.0,1.0,855.0,855.0,0.0,1.0,1.0,0.0,0,2.0,34179529.0,-118850311.0,7260.0,0.0,40,266.0,34278.0,2061.0,27080.0,96385.0,4.0,0.0,1.0,1985.0,1.0,2016.0,0,61110071003000.0,296000.0
0.0,0.0,3.0,3.0,6.0,3.0,1742.0,1742.0,0.0,3.0,0.0,0.0,0,7.0,33794806.0,-118115898.0,6115.0,0.0,0,261.0,46298.0,3101.0,116302.0,96247.0,0.0,0.0,1.0,1949.0,1.0,2016.0,0,60375743006007.0,525213.0
0.0,0.0,1.0,2.0,4.0,1.0,1320.0,1320.0,0.0,1.0,0.0,0.0,0,7.0,33809965.0,-118195291.0,6500.0,0.0,0,261.0,46298.0,3101.0,276157.0,96240.0,0.0,0.0,1.0,1928.0,1.0,2016.0,0,60375722024002.0,416092.0
0.0,0.0,2.0,4.0,8.0,2.0,1626.0,1626.0,1.0,2.0,2.0,462.0,0,2.0,33824122.0,-118031090.0,6054.0,0.0,41,261.0,44833.0,1286.0,27080.0,96185.0,7.0,0.0,1.0,1970.0,1.0,2016.0,0,60591101091003.0,72906.0
1.0,0.0,3.0,2.0,8.0,3.0,1078.0,1078.0,0.0,3.0,0.0,0.0,0,2.0,34309400.0,-118437000.0,102978.0,0.0,8,266.0,12447.0,3101.0,34213.0,96368.0,0.0,0.0,1.0,1989.0,1.0,2016.0,0,60371064071000.0,248527.0
0.0,0.0,2.0,3.0,6.0,2.0,1388.0,1388.0,0.0,2.0,0.0,0.0,0,7.0,34041574.0,-118368132.0,6398.0,0.0,0,261.0,12447.0,3101.0,274514.0,96000.0,0.0,0.0,1.0,1948.0,1.0,2016.0,0,60372703002003.0,487340.0
0.0,0.0,2.0,2.0,6.0,2.0,1392.0,1392.0,0.0,2.0,0.0,0.0,0,2.0,34106214.0,-118108808.0,7282.0,0.0,0,261.0,33837.0,3101.0,27080.0,96514.0,0.0,0.0,1.0,1939.0,1.0,2016.0,0,60374802011017.0,76372.0
0.0,0.0,2.0,2.0,8.0,2.0,843.0,843.0,0.0,2.0,0.0,0.0,0,2.0,33835100.0,-118315000.0,39807.0,1.0,8,266.0,54722.0,3101.0,274895.0,96159.0,0.0,0.0,1.0,1993.0,1.0,2016.0,0,60376509014012.0,225441.0
0.0,0.0,2.0,3.0,8.0,2.0,1761.0,1761.0,0.0,2.0,2.0,451.0,0,2.0,33759396.0,-117811923.0,5108.0,1.0,41,261.0,40081.0,1286.0,27080.0,97005.0,0.0,0.0,1.0,1997.0,1.0,2016.0,0,60590757023005.0,358283.0
0.0,0.0,1.0,2.0,8.0,1.0,903.0,903.0,0.0,1.0,1.0,324.0,0,2.0,33720435.0,-117872771.0,5880.0,0.0,41,261.0,47568.0,1286.0,274494.0,97007.0,5.0,0.0,1.0,1940.0,1.0,2016.0,0,60590742003005.0,40988.0
0.0,0.0,2.0,3.0,6.0,2.0,1176.0,1176.0,0.0,2.0,0.0,0.0,0,2.0,34377385.0,-118551728.0,4670.0,0.0,0,261.0,54311.0,3101.0,26134.0,96352.0,0.0,0.0,1.0,1964.0,1.0,2016.0,0,60379203131003.0,291263.0
0.0,0.0,2.0,2.0,8.0,2.0,1256.0,1256.0,1.0,2.0,2.0,400.0,0,2.0,33944554.0,-117959319.0,12441.0,1.0,41,261.0,18874.0,1286.0,27080.0,96186.0,6.0,0.0,1.0,1954.0,1.0,2016.0,0,60590011013003.0,419298.0
0.0,0.0,2.0,3.0,8.0,2.0,1748.0,1748.0,1.0,2.0,2.0,630.0,0,2.0,33613075.0,-117693632.0,7350.0,1.0,41,261.0,12773.0,1286.0,27080.0,96995.0,8.0,0.0,1.0,1973.0,1.0,2016.0,0,60590320153008.0,337694.0
0.0,0.0,2.0,2.0,8.0,2.0,894.0,894.0,0.0,2.0,0.0,0.0,0,24.0,33609400.0,-117748000.0,7260.0,0.0,42,266.0,46098.0,1286.0,27080.0,96963.0,4.0,0.0,1.0,1973.0,1.0,2016.0,0,60590626491018.0,197979.0
0.0,0.0,3.5,5.0,8.0,3.5,2902.0,2902.0,0.0,3.0,2.0,527.0,0,2.0,33544032.0,-117641768.0,5082.0,0.0,32,261.0,52835.0,1286.0,27080.0,96998.0,0.0,1.0,1.0,2004.0,1.0,2016.0,0,60590320582009.0,641928.0
0.0,0.0,1.0,2.0,4.0,1.0,916.0,916.0,0.0,1.0,0.0,0.0,0,7.0,34070997.0,-117914968.0,7294.0,0.0,0,261.0,14542.0,3101.0,27080.0,96524.0,0.0,0.0,1.0,1953.0,1.0,2016.0,0,60374065001005.0,207637.0
1.0,0.0,1.0,1.0,8.0,1.0,742.0,742.0,0.0,1.0,0.0,0.0,0,2.0,34178100.0,-118535000.0,87177.0,1.0,8,266.0,12447.0,3101.0,47950.0,96379.0,0.0,0.0,1.0,1979.0,1.0,2016.0,0,60371393031001.0,152651.0
1.0,0.0,3.0,4.0,8.0,3.0,2670.0,2670.0,1.0,3.0,2.0,410.0,0,6.0,33887239.0,-117986891.0,9200.0,0.0,41,261.0,10608.0,1286.0,27080.0,96181.0,6.0,0.0,1.0,2013.0,1.0,2016.0,0,60591106044022.0,825000.0
0.0,0.0,2.0,3.0,8.0,2.0,1288.0,1288.0,0.0,2.0,2.0,451.0,0,2.0,33767776.0,-118041326.0,8320.0,0.0,41,261.0,34780.0,1286.0,27080.0,96990.0,6.0,0.0,1.0,1959.0,1.0,2016.0,0,60590999061006.0,524000.0
0.0,0.0,1.5,3.0,8.0,1.5,1168.0,1168.0,0.0,1.0,0.0,0.0,0,2.0,33725513.0,-117805621.0,1077.0,0.0,41,261.0,27491.0,1286.0,27080.0,97016.0,6.0,1.0,2.0,1975.0,2.0,2016.0,0,60590525023013.0,160674.0
0.0,0.0,2.0,4.0,8.0,2.0,2116.0,2116.0,0.0,2.0,0.0,0.0,0,2.0,34236001.0,-118493530.0,7441.0,1.0,1,261.0,12447.0,3101.0,13017.0,96369.0,0.0,0.0,1.0,1963.0,1.0,2016.0,0,60371173012008.0,85070.0
1.0,0.0,2.0,2.0,8.0,2.0,1130.0,1130.0,0.0,2.0,0.0,0.0,0,2.0,34156400.0,-118457000.0,7260.0,0.0,8,266.0,12447.0,3101.0,27080.0,96412.0,0.0,0.0,1.0,2009.0,1.0,2016.0,0,60371413031002.0,425145.0
13.0,0.0,2.5,3.0,8.0,2.5,1825.0,1825.0,0.0,2.0,2.0,420.0,0,2.0,33577002.0,-117665701.0,2210.0,0.0,41,261.0,12773.0,1286.0,27080.0,96995.0,6.0,1.0,3.0,1976.0,3.0,2016.0,0,60590320133013.0,370738.0
1.0,0.0,3.0,3.0,7.0,3.0,1748.0,1748.0,0.0,3.0,0.0,0.0,0,2.0,34156362.0,-118596269.0,5663.0,1.0,1,261.0,12447.0,3101.0,48570.0,96387.0,0.0,0.0,1.0,1992.0,1.0,2016.0,0,60371380002008.0,720000.0
0.0,0.0,2.0,3.0,8.0,2.0,1462.0,1462.0,0.0,2.0,0.0,0.0,0,24.0,33409415.0,-117598142.0,7260.0,0.0,42,266.0,13693.0,1286.0,27080.0,96982.0,6.0,0.0,1.0,1973.0,1.0,2016.0,0,60590421141006.0,410000.0
0.0,0.0,2.0,2.0,8.0,2.0,996.0,996.0,0.0,2.0,0.0,0.0,0,7.0,34025000.0,-118480000.0,7512.0,0.0,10,266.0,26964.0,3101.0,268293.0,96151.0,0.0,0.0,1.0,1964.0,1.0,2016.0,0,60377017021011.0,669300.0
0.0,0.0,1.0,2.0,4.0,1.0,1010.0,1010.0,0.0,1.0,0.0,0.0,0,7.0,33912079.0,-118187318.0,5384.0,0.0,0,261.0,32616.0,3101.0,27080.0,96113.0,0.0,0.0,1.0,1941.0,1.0,2016.0,0,60375418023001.0,217557.0
0.0,0.0,2.0,3.0,6.0,2.0,1886.0,1886.0,0.0,2.0,0.0,0.0,0,2.0,34245857.0,-118564307.0,7501.0,0.0,0,261.0,12447.0,3101.0,37835.0,96346.0,0.0,0.0,1.0,1958.0,1.0,2016.0,0,60371133031002.0,93775.0
0.0,819.0,2.0,2.0,8.0,2.0,1522.0,1522.0,1.0,2.0,2.0,484.0,0,2.0,34280471.0,-119275042.0,7851.0,0.0,33,261.0,34543.0,2061.0,27080.0,97081.0,6.0,0.0,1.0,1925.0,1.0,2016.0,0,61110020002009.0,62033.0
1.0,0.0,3.0,5.0,7.0,3.0,2782.0,2782.0,0.0,3.0,0.0,0.0,0,2.0,34692545.0,-118198103.0,7567.0,1.0,1,261.0,5534.0,3101.0,27080.0,97319.0,0.0,0.0,1.0,2006.0,1.0,2016.0,0,60379010043022.0,346900.0
0.0,0.0,2.0,2.0,8.0,2.0,1257.0,1257.0,1.0,2.0,1.0,0.0,0,2.0,34179675.0,-119196590.0,3920.0,0.0,39,265.0,47198.0,2061.0,27080.0,97109.0,5.0,0.0,1.0,1964.0,1.0,2016.0,0,61110043042009.0,158666.0
0.0,0.0,2.0,3.0,6.0,2.0,1287.0,1287.0,0.0,2.0,0.0,0.0,0,7.0,34054023.0,-118180061.0,4133.0,0.0,0,261.0,17882.0,3101.0,27080.0,96044.0,0.0,0.0,1.0,1990.0,1.0,2016.0,0,60375308021000.0,189495.0
1.0,0.0,2.0,2.0,8.0,2.0,931.0,931.0,0.0,2.0,1.0,0.0,0,6.0,33919900.0,-117961000.0,7260.0,1.0,42,266.0,18874.0,1286.0,27080.0,96186.0,4.0,0.0,1.0,1973.0,1.0,2016.0,0,60590013015009.0,271000.0
0.0,0.0,2.5,5.0,8.0,2.5,2510.0,2510.0,1.0,2.0,2.0,633.0,0,2.0,34143980.0,-118845527.0,10153.0,1.0,34,261.0,41673.0,2061.0,27080.0,96384.0,9.0,1.0,2.0,1969.0,2.0,2016.0,0,61110059073016.0,795774.0
1.0,0.0,2.0,2.0,8.0,2.0,990.0,990.0,0.0,2.0,0.0,0.0,0,2.0,34107500.0,-117901000.0,130527.0,1.0,8,266.0,37015.0,3101.0,27080.0,96464.0,0.0,0.0,1.0,1980.0,1.0,2016.0,0,60374045041008.0,240243.0
0.0,0.0,3.0,2.0,7.0,3.0,1224.0,1224.0,0.0,3.0,0.0,0.0,0,2.0,33999100.0,-118439000.0,9654.0,0.0,8,266.0,12447.0,3101.0,116415.0,96047.0,0.0,0.0,1.0,1980.0,1.0,2016.0,0,60372722022001.0,196334.0
0.0,0.0,3.0,4.0,8.0,3.0,2368.0,2368.0,0.0,3.0,2.0,408.0,0,2.0,33527082.0,-117619060.0,3685.0,0.0,32,261.0,15554.0,1286.0,27080.0,96998.0,0.0,0.0,1.0,2013.0,1.0,2016.0,0,60590320581007.0,796971.0
0.0,0.0,2.5,4.0,8.0,2.5,2037.0,2037.0,1.0,2.0,2.0,471.0,0,2.0,33847011.0,-118043849.0,5150.0,0.0,41,261.0,15237.0,1286.0,27080.0,96183.0,8.0,1.0,2.0,1975.0,2.0,2016.0,0,60591101162003.0,194677.0
0.0,0.0,1.5,2.0,8.0,1.5,1040.0,1040.0,0.0,1.0,2.0,0.0,0,2.0,33923600.0,-117952000.0,7260.0,0.0,42,266.0,18874.0,1286.0,27080.0,96186.0,0.0,1.0,1.0,1984.0,1.0,2016.0,0,60590013032001.0,211166.0
1.0,0.0,3.0,3.0,8.0,3.0,1444.0,1444.0,0.0,3.0,0.0,0.0,0,2.0,34166200.0,-118394000.0,29018.0,1.0,8,266.0,12447.0,3101.0,268551.0,96452.0,0.0,0.0,1.0,1981.0,1.0,2016.0,0,60371251002006.0,450000.0
0.0,0.0,3.0,3.0,8.0,3.0,2582.0,2582.0,1.0,3.0,2.0,615.0,0,2.0,34199821.0,-118920088.0,5671.0,1.0,34,261.0,34278.0,2061.0,46736.0,96351.0,9.0,0.0,2.0,1998.0,2.0,2016.0,0,61110061001024.0,705170.0
0.0,0.0,1.0,2.0,4.0,1.0,957.0,957.0,0.0,1.0,0.0,0.0,0,7.0,34045248.0,-118005240.0,6627.0,0.0,0,261.0,113576.0,3101.0,27080.0,96490.0,0.0,0.0,1.0,1948.0,1.0,2016.0,0,60374083021017.0,209772.0
1.0,0.0,2.0,2.0,8.0,2.0,1172.0,1172.0,0.0,2.0,0.0,0.0,0,2.0,34169200.0,-118446000.0,56741.0,1.0,8,266.0,12447.0,3101.0,27080.0,96410.0,0.0,0.0,1.0,1989.0,1.0,2016.0,0,60371285002022.0,354377.0
1.0,0.0,2.0,3.0,8.0,2.0,1320.0,1320.0,0.0,2.0,1.0,0.0,0,24.0,33623091.0,-117736548.0,7260.0,0.0,42,266.0,25458.0,1286.0,27080.0,96971.0,6.0,0.0,1.0,1976.0,1.0,2016.0,0,60590626211025.0,251392.0
1.0,0.0,6.0,6.0,11.0,6.0,6359.0,6359.0,0.0,6.0,0.0,0.0,0,2.0,34160414.0,-118640060.0,38697.0,1.0,1,261.0,12447.0,3101.0,48570.0,96337.0,0.0,0.0,1.0,1990.0,1.0,2016.0,0,60378002031007.0,2106475.0
0.0,0.0,2.0,3.0,4.0,2.0,1304.0,1304.0,0.0,2.0,0.0,0.0,0,7.0,34137920.0,-118071457.0,6318.0,0.0,0,261.0,114834.0,3101.0,27080.0,96295.0,0.0,0.0,1.0,1925.0,1.0,2016.0,0,60374631012009.0,278328.0
0.0,0.0,3.0,3.0,8.0,3.0,2227.0,2227.0,0.0,3.0,0.0,0.0,0,2.0,34017875.0,-118416671.0,3936.0,0.0,0,261.0,12447.0,3101.0,117183.0,96015.0,0.0,0.0,1.0,1967.0,1.0,2016.0,0,60372718011001.0,642309.0
0.0,0.0,5.0,5.0,8.0,5.0,3539.0,3539.0,0.0,5.0,2.0,612.0,1,2.0,33901536.0,-117809002.0,10376.0,1.0,32,261.0,21412.0,1286.0,27080.0,97078.0,0.0,0.0,1.0,2005.0,1.0,2016.0,0,60590218222015.0,1311800.0
0.0,0.0,2.0,3.0,8.0,2.0,1548.0,1548.0,0.0,2.0,0.0,0.0,0,2.0,34166547.0,-118601083.0,5008.0,0.0,0,261.0,12447.0,3101.0,48570.0,96387.0,0.0,0.0,1.0,1963.0,1.0,2016.0,0,60371375023005.0,651349.0
0.0,0.0,1.0,3.0,4.0,1.0,1607.0,1607.0,0.0,1.0,0.0,0.0,0,7.0,33764700.0,-118173000.0,10759.0,0.0,10,266.0,46298.0,3101.0,416302.0,96236.0,0.0,0.0,1.0,1921.0,1.0,2016.0,0,60375766021002.0,613736.0
0.0,0.0,2.0,2.0,4.0,2.0,1283.0,1283.0,0.0,2.0,0.0,0.0,0,7.0,33797720.0,-118145553.0,5507.0,0.0,0,261.0,46298.0,3101.0,273252.0,96247.0,0.0,0.0,1.0,1943.0,1.0,2016.0,0,60375750011006.0,294498.0
1.0,0.0,3.0,4.0,8.0,3.0,2402.0,2402.0,0.0,3.0,0.0,0.0,0,2.0,34397856.0,-118493120.0,80041.0,0.0,9,269.0,54311.0,3101.0,37739.0,96373.0,0.0,0.0,1.0,2006.0,1.0,2016.0,0,60379200314000.0,395021.0
1.0,0.0,2.0,2.0,8.0,2.0,1137.0,1137.0,0.0,2.0,0.0,0.0,0,2.0,34186300.0,-118461000.0,66281.0,1.0,8,266.0,12447.0,3101.0,41466.0,96420.0,0.0,0.0,1.0,1977.0,1.0,2016.0,0,60371283021000.0,249648.0
1.0,0.0,3.0,4.0,8.0,3.0,1693.0,1693.0,0.0,3.0,0.0,0.0,0,2.0,34066839.0,-117969711.0,2540.0,0.0,9,269.0,10241.0,3101.0,27080.0,96465.0,0.0,0.0,1.0,1985.0,1.0,2016.0,0,60374048031024.0,343474.0
0.0,0.0,2.0,3.0,4.0,2.0,1272.0,1272.0,0.0,2.0,0.0,0.0,0,2.0,34180596.0,-118142004.0,7022.0,0.0,0,261.0,47019.0,3101.0,274695.0,96292.0,0.0,0.0,1.0,1978.0,1.0,2016.0,0,60374615021000.0,364415.0
13.0,0.0,3.0,5.0,8.0,3.0,2145.0,2145.0,0.0,3.0,2.0,442.0,0,2.0,33795303.0,-117808278.0,7298.0,1.0,41,261.0,33252.0,1286.0,27080.0,97067.0,7.0,0.0,2.0,1964.0,2.0,2016.0,1,60590219133011.0,74905.0
1.0,0.0,7.0,6.0,10.0,7.0,8152.0,8152.0,0.0,7.0,0.0,0.0,0,2.0,34139089.0,-118645510.0,363344.0,1.0,1,261.0,37688.0,3101.0,27080.0,96337.0,0.0,0.0,1.0,2001.0,1.0,2016.0,0,60378002022014.0,3119546.0
0.0,0.0,4.5,4.0,8.0,4.5,3886.0,3886.0,0.0,4.0,2.0,640.0,1,2.0,33574122.0,-117584448.0,8015.0,1.0,41,261.0,17597.0,1286.0,27080.0,96989.0,0.0,1.0,1.0,1999.0,1.0,2016.0,0,60590320463024.0,1370587.0
0.0,0.0,1.0,1.0,8.0,1.0,473.0,473.0,0.0,1.0,1.0,0.0,0,2.0,33623400.0,-117674000.0,7260.0,0.0,42,266.0,12773.0,1286.0,27080.0,96995.0,0.0,0.0,1.0,1985.0,1.0,2016.0,0,60590320282022.0,141414.0
1.0,0.0,1.0,1.0,7.0,1.0,688.0,688.0,0.0,1.0,0.0,0.0,0,2.0,33954400.0,-118435000.0,136648.0,0.0,8,266.0,12447.0,3101.0,276514.0,96129.0,0.0,0.0,1.0,1982.0,1.0,2016.0,1,60372766032001.0,406099.0
0.0,0.0,2.0,4.0,8.0,2.0,1766.0,1766.0,0.0,2.0,1.0,399.0,0,2.0,33740514.0,-117937962.0,6400.0,0.0,41,261.0,47568.0,1286.0,268441.0,97004.0,8.0,0.0,1.0,1964.0,1.0,2016.0,0,60590992031013.0,59817.0
0.0,0.0,2.5,4.0,8.0,2.5,1743.0,1743.0,0.0,2.0,2.0,444.0,0,2.0,33683586.0,-117648099.0,4116.0,0.0,41,261.0,32380.0,1286.0,27080.0,96946.0,0.0,1.0,1.0,1995.0,1.0,2016.0,0,60590524271001.0,652805.0
0.0,0.0,2.0,2.0,7.0,2.0,2048.0,2048.0,0.0,2.0,0.0,0.0,0,2.0,33841400.0,-118389000.0,80545.0,1.0,8,266.0,33612.0,3101.0,27080.0,96123.0,0.0,0.0,1.0,1980.0,1.0,2016.0,0,60376212041012.0,503562.0
1.0,0.0,2.0,2.0,8.0,2.0,1075.0,1075.0,0.0,2.0,0.0,0.0,0,2.0,33944200.0,-118161000.0,61664.0,1.0,8,266.0,47762.0,3101.0,27080.0,96101.0,0.0,0.0,1.0,1973.0,1.0,2016.0,0,60375514012001.0,183981.0
1.0,0.0,1.0,1.0,8.0,1.0,776.0,776.0,0.0,1.0,0.0,0.0,0,2.0,33886400.0,-118152000.0,329667.0,1.0,8,266.0,6395.0,3101.0,27080.0,96220.0,0.0,0.0,1.0,1981.0,1.0,2016.0,1,60375539022014.0,182744.0
0.0,0.0,3.0,4.0,8.0,3.0,3336.0,3336.0,0.0,3.0,2.0,556.0,0,2.0,33755993.0,-117914926.0,6241.0,0.0,32,261.0,47568.0,1286.0,275300.0,97003.0,0.0,0.0,1.0,2007.0,1.0,2016.0,0,60590891051002.0,669781.0
1.0,0.0,1.0,2.0,9.0,1.0,933.0,933.0,0.0,1.0,0.0,0.0,0,2.0,34062900.0,-118312000.0,51474.0,1.0,10,266.0,12447.0,3101.0,274517.0,95986.0,0.0,0.0,1.0,1990.0,1.0,2016.0,0,60372117042003.0,225423.0
